"noun_no","dictionary_stem","weak_stem","strong_stem","japanese_translation","english_translation","gender","noun_type","deponent_singular","deponent_plural","location_name"
"21857","Strzyż","Strzyż","Strzyż-",,,"Feminine","3i","0","0","1"
"21858","Stróż","Stróż","Stróż-",,,"Feminine","3i","0","0","1"
"21859","Strączkiewicz","Strączkiewirz","Strączkiewirz-",,,"Feminine","3i","0","0","1"
"21860","Strąpoć","Strąpoć","Strąpoc-",,,"Feminine","3i","0","0","1"
"21861","Stręgiel","Stręgiel","Stręgiel-",,,"Feminine","3i","0","0","1"
"21862","Stuczeń","Stuczeń","Stuczen-",,,"Feminine","3i","0","0","1"
"21863","Stupień","Stupień","Stupien-",,,"Feminine","3i","0","0","1"
"21864","Styczeń","Styczeń","Styczen-",,,"Feminine","3i","0","0","1"
"21865","Styrkowiec","Styrkowiec","Styrkowiec-",,,"Feminine","3i","0","0","1"
"21866","Styś","Styś","Stys-",,,"Feminine","3i","0","0","1"
"21867","Stąpel","Stąpel","Stąpel-",,,"Feminine","3i","0","0","1"
"21868","Stępień","Stępień","Stępien-",,,"Feminine","3i","0","0","1"
"21869","Stępniewicz","Stępniewirz","Stępniewirz-",,,"Feminine","3i","0","0","1"
"21870","Subotowicz","Subotowirz","Subotowirz-",,,"Feminine","3i","0","0","1"
"21871","Sucharkiewicz","Sucharkiewirz","Sucharkiewirz-",,,"Feminine","3i","0","0","1"
"21872","Suchmiel","Suchmiel","Suchmiel-",,,"Feminine","3i","0","0","1"
"21873","Suchorowiec","Suchorowiec","Suchorowiec-",,,"Feminine","3i","0","0","1"
"21874","Suchowicz","Suchowirz","Suchowirz-",,,"Feminine","3i","0","0","1"
"21875","Suchowolec","Suchowolec","Suchowolec-",,,"Feminine","3i","0","0","1"
"21876","Suchoń","Suchoń","Suchon-",,,"Feminine","3i","0","0","1"
"21877","Suchłabowicz","Suchłabowirz","Suchłabowirz-",,,"Feminine","3i","0","0","1"
"21878","Sudnikiewicz","Sudnikiewirz","Sudnikiewirz-",,,"Feminine","3i","0","0","1"
"21879","Sudnikowicz","Sudnikowirz","Sudnikowirz-",,,"Feminine","3i","0","0","1"
"21880","Sulimowicz","Sulimowirz","Sulimowirz-",,,"Feminine","3i","0","0","1"
"21881","Sumień","Sumień","Sumien-",,,"Feminine","3i","0","0","1"
"21882","Supranowicz","Supranowirz","Supranowirz-",,,"Feminine","3i","0","0","1"
"21883","Supronowicz","Supronowirz","Supronowirz-",,,"Feminine","3i","0","0","1"
"21884","Suproń","Suproń","Supron-",,,"Feminine","3i","0","0","1"
"21885","Surdziel","Surdziel","Surdziel-",,,"Feminine","3i","0","0","1"
"21886","Surmacewicz","Surmacewirz","Surmacewirz-",,,"Feminine","3i","0","0","1"
"21887","Surowaniec","Surowaniec","Surowaniec-",,,"Feminine","3i","0","0","1"
"21888","Surowiec","Surowiec","Surowiec-",,,"Feminine","3i","0","0","1"
"21889","Suroń","Suroń","Suron-",,,"Feminine","3i","0","0","1"
"21890","Suryś","Suryś","Surys-",,,"Feminine","3i","0","0","1"
"21891","Suskiewicz","Suskiewirz","Suskiewirz-",,,"Feminine","3i","0","0","1"
"21892","Suszczewicz","Suszczewirz","Suszczewirz-",,,"Feminine","3i","0","0","1"
"21893","Suszkiewicz","Suszkiewirz","Suszkiewirz-",,,"Feminine","3i","0","0","1"
"21894","Susłowicz","Susłowirz","Susłowirz-",,,"Feminine","3i","0","0","1"
"21895","Sutowicz","Sutowirz","Sutowirz-",,,"Feminine","3i","0","0","1"
"21896","Suś","Suś","Sus-",,,"Feminine","3i","0","0","1"
"21897","Swakoń","Swakoń","Swakon-",,,"Feminine","3i","0","0","1"
"21898","Sworobowicz","Sworobowirz","Sworobowirz-",,,"Feminine","3i","0","0","1"
"21899","Sworzeń","Sworzeń","Sworzen-",,,"Feminine","3i","0","0","1"
"21900","Sychowicz","Sychowirz","Sychowirz-",,,"Feminine","3i","0","0","1"
"21901","Sychowiec","Sychowiec","Sychowiec-",,,"Feminine","3i","0","0","1"
"21902","Sycz","Syrz","Syrz-",,,"Feminine","3i","0","0","1"
"21903","Sylwanowicz","Sylwanowirz","Sylwanowirz-",,,"Feminine","3i","0","0","1"
"21904","Sylwestrowicz","Sylwestrowirz","Sylwestrowirz-",,,"Feminine","3i","0","0","1"
"21905","Symonowicz","Symonowirz","Symonowirz-",,,"Feminine","3i","0","0","1"
"21906","Synakiewicz","Synakiewirz","Synakiewirz-",,,"Feminine","3i","0","0","1"
"21907","Syniec","Syniec","Syniec-",,,"Feminine","3i","0","0","1"
"21908","Synowicz","Synowirz","Synowirz-",,,"Feminine","3i","0","0","1"
"21909","Synowiec","Synowiec","Synowiec-",,,"Feminine","3i","0","0","1"
"21910","Synoś","Synoś","Synos-",,,"Feminine","3i","0","0","1"
"21911","Sypień","Sypień","Sypien-",,,"Feminine","3i","0","0","1"
"21912","Sypniewicz","Sypniewirz","Sypniewirz-",,,"Feminine","3i","0","0","1"
"21913","Syrewicz","Syrewirz","Syrewirz-",,,"Feminine","3i","0","0","1"
"21914","Syrkiewicz","Syrkiewirz","Syrkiewirz-",,,"Feminine","3i","0","0","1"
"21915","Syrowiec","Syrowiec","Syrowiec-",,,"Feminine","3i","0","0","1"
"21916","Szabuniewicz","Szabuniewirz","Szabuniewirz-",,,"Feminine","3i","0","0","1"
"21917","Szachniewicz","Szachniewirz","Szachniewirz-",,,"Feminine","3i","0","0","1"
"21918","Szachogłuchowicz","Szachogłuchowirz","Szachogłuchowirz-",,,"Feminine","3i","0","0","1"
"21919","Szachowicz","Szachowirz","Szachowirz-",,,"Feminine","3i","0","0","1"
"21920","Szacoń","Szacoń","Szacon-",,,"Feminine","3i","0","0","1"
"21921","Szadziewicz","Szadziewirz","Szadziewirz-",,,"Feminine","3i","0","0","1"
"21922","Szafraniec","Szafraniec","Szafraniec-",,,"Feminine","3i","0","0","1"
"21923","Szaleniec","Szaleniec","Szaleniec-",,,"Feminine","3i","0","0","1"
"21924","Szalewicz","Szalewirz","Szalewirz-",,,"Feminine","3i","0","0","1"
"21925","Szalkiewicz","Szalkiewirz","Szalkiewirz-",,,"Feminine","3i","0","0","1"
"21926","Szaluś","Szaluś","Szalus-",,,"Feminine","3i","0","0","1"
"21927","Szaraniec","Szaraniec","Szaraniec-",,,"Feminine","3i","0","0","1"
"21928","Szarkiewicz","Szarkiewirz","Szarkiewirz-",,,"Feminine","3i","0","0","1"
"21929","Szarkowicz","Szarkowirz","Szarkowirz-",,,"Feminine","3i","0","0","1"
"21930","Szarowicz","Szarowirz","Szarowirz-",,,"Feminine","3i","0","0","1"
"21931","Szarowolec","Szarowolec","Szarowolec-",,,"Feminine","3i","0","0","1"
"21932","Szaroń","Szaroń","Szaron-",,,"Feminine","3i","0","0","1"
"21933","Szarzec","Szarzec","Szarzec-",,,"Feminine","3i","0","0","1"
"21934","Szaszkiewicz","Szaszkiewirz","Szaszkiewirz-",,,"Feminine","3i","0","0","1"
"21935","Szatkiewicz","Szatkiewirz","Szatkiewirz-",,,"Feminine","3i","0","0","1"
"21936","Szałankiewicz","Szałankiewirz","Szałankiewirz-",,,"Feminine","3i","0","0","1"
"21937","Szałkiewicz","Szałkiewirz","Szałkiewirz-",,,"Feminine","3i","0","0","1"
"21938","Szczakiel","Szczakiel","Szczakiel-",,,"Feminine","3i","0","0","1"
"21939","Szczanowicz","Szczanowirz","Szczanowirz-",,,"Feminine","3i","0","0","1"
"21940","Szczechowicz","Szczechowirz","Szczechowirz-",,,"Feminine","3i","0","0","1"
"21941","Szczepaniec","Szczepaniec","Szczepaniec-",,,"Feminine","3i","0","0","1"
"21942","Szczepankiewicz","Szczepankiewirz","Szczepankiewirz-",,,"Feminine","3i","0","0","1"
"21943","Szczepanowicz","Szczepanowirz","Szczepanowirz-",,,"Feminine","3i","0","0","1"
"21944","Szczepkowicz","Szczepkowirz","Szczepkowirz-",,,"Feminine","3i","0","0","1"
"21945","Szczerbakowicz","Szczerbakowirz","Szczerbakowirz-",,,"Feminine","3i","0","0","1"
"21946","Szczerbaniewicz","Szczerbaniewirz","Szczerbaniewirz-",,,"Feminine","3i","0","0","1"
"21947","Szczerbień","Szczerbień","Szczerbien-",,,"Feminine","3i","0","0","1"
"21948","Szczerbowicz","Szczerbowirz","Szczerbowirz-",,,"Feminine","3i","0","0","1"
"21949","Szczukiewicz","Szczukiewirz","Szczukiewirz-",,,"Feminine","3i","0","0","1"
"21950","Szczupiel","Szczupiel","Szczupiel-",,,"Feminine","3i","0","0","1"
"21951","Szczykutowicz","Szczykutowirz","Szczykutowirz-",,,"Feminine","3i","0","0","1"
"21952","Szczypień","Szczypień","Szczypien-",,,"Feminine","3i","0","0","1"
"21953","Szczęsnowicz","Szczęsnowirz","Szczęsnowirz-",,,"Feminine","3i","0","0","1"
"21954","Szeligiewicz","Szeligiewirz","Szeligiewirz-",,,"Feminine","3i","0","0","1"
"21955","Szelągiewicz","Szelągiewirz","Szelągiewirz-",,,"Feminine","3i","0","0","1"
"21956","Szerewicz","Szerewirz","Szerewirz-",,,"Feminine","3i","0","0","1"
"21957","Szerszenowicz","Szerszenowirz","Szerszenowirz-",,,"Feminine","3i","0","0","1"
"21958","Szerszeń","Szerszeń","Szerszen-",,,"Feminine","3i","0","0","1"
"21959","Szerszunowicz","Szerszunowirz","Szerszunowirz-",,,"Feminine","3i","0","0","1"
"21960","Szewc","Szewc","Szewc-",,,"Feminine","3i","0","0","1"
"21961","Szewczuwianiec","Szewczuwianiec","Szewczuwianiec-",,,"Feminine","3i","0","0","1"
"21962","Szkaradkiewicz","Szkaradkiewirz","Szkaradkiewirz-",,,"Feminine","3i","0","0","1"
"21963","Szkodoń","Szkodoń","Szkodon-",,,"Feminine","3i","0","0","1"
"21964","Szląskiewicz","Szląskiewirz","Szląskiewirz-",,,"Feminine","3i","0","0","1"
"21965","Szostakiewicz","Szostakiewirz","Szostakiewirz-",,,"Feminine","3i","0","0","1"
"21966","Szostkiewicz","Szostkiewirz","Szostkiewirz-",,,"Feminine","3i","0","0","1"
"21967","Szotkiewicz","Szotkiewirz","Szotkiewirz-",,,"Feminine","3i","0","0","1"
"21968","Szukiewicz","Szukiewirz","Szukiewirz-",,,"Feminine","3i","0","0","1"
"21969","Szukiełowicz","Szukiełowirz","Szukiełowirz-",,,"Feminine","3i","0","0","1"
"21970","Szulc","Szulc","Szulc-",,,"Feminine","3i","0","0","1"
"21971","Szumiec","Szumiec","Szumiec-",,,"Feminine","3i","0","0","1"
"21972","Szumielewicz","Szumielewirz","Szumielewirz-",,,"Feminine","3i","0","0","1"
"21973","Szumilewicz","Szumilewirz","Szumilewirz-",,,"Feminine","3i","0","0","1"
"21974","Szumlewicz","Szumlewirz","Szumlewirz-",,,"Feminine","3i","0","0","1"
"21975","Szumowicz","Szumowirz","Szumowirz-",,,"Feminine","3i","0","0","1"
"21976","Szustakiewicz","Szustakiewirz","Szustakiewirz-",,,"Feminine","3i","0","0","1"
"21977","Szustkiewicz","Szustkiewirz","Szustkiewirz-",,,"Feminine","3i","0","0","1"
"21978","Szuszczewicz","Szuszczewirz","Szuszczewirz-",,,"Feminine","3i","0","0","1"
"21979","Szuszkiewicz","Szuszkiewirz","Szuszkiewirz-",,,"Feminine","3i","0","0","1"
"21980","Szutkiewicz","Szutkiewirz","Szutkiewirz-",,,"Feminine","3i","0","0","1"
"21981","Szutowicz","Szutowirz","Szutowirz-",,,"Feminine","3i","0","0","1"
"21982","Szwabowicz","Szwabowirz","Szwabowirz-",,,"Feminine","3i","0","0","1"
"21983","Szwec","Szwec","Szwec-",,,"Feminine","3i","0","0","1"
"21984","Szwiec","Szwiec","Szwiec-",,,"Feminine","3i","0","0","1"
"21985","Szybowicz","Szybowirz","Szybowirz-",,,"Feminine","3i","0","0","1"
"21986","Szylkiewicz","Szylkiewirz","Szylkiewirz-",,,"Feminine","3i","0","0","1"
"21987","Szymaniec","Szymaniec","Szymaniec-",,,"Feminine","3i","0","0","1"
"21988","Szymankiewicz","Szymankiewirz","Szymankiewirz-",,,"Feminine","3i","0","0","1"
"21989","Szymanowicz","Szymanowirz","Szymanowirz-",,,"Feminine","3i","0","0","1"
"21990","Szymaszkiewicz","Szymaszkiewirz","Szymaszkiewirz-",,,"Feminine","3i","0","0","1"
"21991","Szymaś","Szymaś","Szymas-",,,"Feminine","3i","0","0","1"
"21992","Szymczukiewicz","Szymczukiewirz","Szymczukiewirz-",,,"Feminine","3i","0","0","1"
"21993","Szymczykiewicz","Szymczykiewirz","Szymczykiewirz-",,,"Feminine","3i","0","0","1"
"21994","Szymiec","Szymiec","Szymiec-",,,"Feminine","3i","0","0","1"
"21995","Szymkiewicz","Szymkiewirz","Szymkiewirz-",,,"Feminine","3i","0","0","1"
"21996","Szymkowicz","Szymkowirz","Szymkowirz-",,,"Feminine","3i","0","0","1"
"21997","Szymonowicz","Szymonowirz","Szymonowirz-",,,"Feminine","3i","0","0","1"
"21998","Szymuś","Szymuś","Szymus-",,,"Feminine","3i","0","0","1"
"21999","Szyniec","Szyniec","Szyniec-",,,"Feminine","3i","0","0","1"
"22000","Szynkiewicz","Szynkiewirz","Szynkiewirz-",,,"Feminine","3i","0","0","1"
"22001","Szyrszeń","Szyrszeń","Szyrszen-",,,"Feminine","3i","0","0","1"
"22002","Szysz","Szysz","Szysz-",,,"Feminine","3i","0","0","1"
"22003","Szyszkiewicz","Szyszkiewirz","Szyszkiewirz-",,,"Feminine","3i","0","0","1"
"22004","Szyszkowicz","Szyszkowirz","Szyszkowirz-",,,"Feminine","3i","0","0","1"
"22005","Szywacz","Szywarz","Szywarz-",,,"Feminine","3i","0","0","1"
"22006","Szyłkiewicz","Szyłkiewirz","Szyłkiewirz-",,,"Feminine","3i","0","0","1"
"22007","Szóstakiewicz","Szóstakiewirz","Szóstakiewirz-",,,"Feminine","3i","0","0","1"
"22008","Szóstkiewicz","Szóstkiewirz","Szóstkiewirz-",,,"Feminine","3i","0","0","1"
"22009","Sądkiewicz","Sądkiewirz","Sądkiewirz-",,,"Feminine","3i","0","0","1"
"22010","Sądowicz","Sądowirz","Sądowirz-",,,"Feminine","3i","0","0","1"
"22011","Sękiewicz","Sękiewirz","Sękiewirz-",,,"Feminine","3i","0","0","1"
"22012","Sępowicz","Sępowirz","Sępowirz-",,,"Feminine","3i","0","0","1"
"22013","Słabosz","Słabosz","Słabosz-",,,"Feminine","3i","0","0","1"
"22014","Słaboń","Słaboń","Słabon-",,,"Feminine","3i","0","0","1"
"22015","Sładkiewicz","Sładkiewirz","Sładkiewirz-",,,"Feminine","3i","0","0","1"
"22016","Sławicz","Sławirz","Sławirz-",,,"Feminine","3i","0","0","1"
"22017","Sławiec","Sławiec","Sławiec-",,,"Feminine","3i","0","0","1"
"22018","Słodkiewicz","Słodkiewirz","Słodkiewirz-",,,"Feminine","3i","0","0","1"
"22019","Słodkowicz","Słodkowirz","Słodkowirz-",,,"Feminine","3i","0","0","1"
"22020","Słodowicz","Słodowirz","Słodowirz-",,,"Feminine","3i","0","0","1"
"22021","Słomowicz","Słomowirz","Słomowirz-",,,"Feminine","3i","0","0","1"
"22022","Słoniec","Słoniec","Słoniec-",,,"Feminine","3i","0","0","1"
"22023","Słoniewicz","Słoniewirz","Słoniewirz-",,,"Feminine","3i","0","0","1"
"22024","Słowakiewicz","Słowakiewirz","Słowakiewirz-",,,"Feminine","3i","0","0","1"
"22025","Słoń","Słoń","Słon-",,,"Feminine","3i","0","0","1"
"22026","Słuszkiewicz","Słuszkiewirz","Słuszkiewirz-",,,"Feminine","3i","0","0","1"
"22027","Służalec","Służalec","Służalec-",,,"Feminine","3i","0","0","1"
"22028","Słysz","Słysz","Słysz-",,,"Feminine","3i","0","0","1"
"22029","Słyś","Słyś","Słys-",,,"Feminine","3i","0","0","1"
"22030","Słyż","Słyż","Słyż-",,,"Feminine","3i","0","0","1"
"22031","Tabiś","Tabiś","Tabis-",,,"Feminine","3i","0","0","1"
"22032","Tamowicz","Tamowirz","Tamowirz-",,,"Feminine","3i","0","0","1"
"22033","Tanasiewicz","Tanasiewirz","Tanasiewirz-",,,"Feminine","3i","0","0","1"
"22034","Tanaś","Tanaś","Tanas-",,,"Feminine","3i","0","0","1"
"22035","Tankiewicz","Tankiewirz","Tankiewirz-",,,"Feminine","3i","0","0","1"
"22036","Tarantowicz","Tarantowirz","Tarantowirz-",,,"Feminine","3i","0","0","1"
"22037","Tarasewicz","Tarasewirz","Tarasewirz-",,,"Feminine","3i","0","0","1"
"22038","Tarasiewicz","Tarasiewirz","Tarasiewirz-",,,"Feminine","3i","0","0","1"
"22039","Taraszkiewicz","Taraszkiewirz","Taraszkiewirz-",,,"Feminine","3i","0","0","1"
"22040","Tarczoń","Tarczoń","Tarczon-",,,"Feminine","3i","0","0","1"
"22041","Targiel","Targiel","Targiel-",,,"Feminine","3i","0","0","1"
"22042","Targosz","Targosz","Targosz-",,,"Feminine","3i","0","0","1"
"22043","Tarkiewicz","Tarkiewirz","Tarkiewirz-",,,"Feminine","3i","0","0","1"
"22044","Tarnachowicz","Tarnachowirz","Tarnachowirz-",,,"Feminine","3i","0","0","1"
"22045","Tarnowicz","Tarnowirz","Tarnowirz-",,,"Feminine","3i","0","0","1"
"22046","Tatarkiewicz","Tatarkiewirz","Tatarkiewirz-",,,"Feminine","3i","0","0","1"
"22047","Tatarynowicz","Tatarynowirz","Tatarynowirz-",,,"Feminine","3i","0","0","1"
"22048","Tatoń","Tatoń","Taton-",,,"Feminine","3i","0","0","1"
"22049","Tatuś","Tatuś","Tatus-",,,"Feminine","3i","0","0","1"
"22050","Tchoń","Tchoń","Tchon-",,,"Feminine","3i","0","0","1"
"22051","Telakowiec","Telakowiec","Telakowiec-",,,"Feminine","3i","0","0","1"
"22052","Telesiewicz","Telesiewirz","Telesiewirz-",,,"Feminine","3i","0","0","1"
"22053","Teodorowicz","Teodorowirz","Teodorowirz-",,,"Feminine","3i","0","0","1"
"22054","Terebieniec","Terebieniec","Terebieniec-",,,"Feminine","3i","0","0","1"
"22055","Tereszkiewicz","Tereszkiewirz","Tereszkiewirz-",,,"Feminine","3i","0","0","1"
"22056","Tkacz","Tkarz","Tkarz-",,,"Feminine","3i","0","0","1"
"22057","Tkocz","Tkorz","Tkorz-",,,"Feminine","3i","0","0","1"
"22058","Tobiasiewicz","Tobiasiewirz","Tobiasiewirz-",,,"Feminine","3i","0","0","1"
"22059","Tobiś","Tobiś","Tobis-",,,"Feminine","3i","0","0","1"
"22060","Toborowicz","Toborowirz","Toborowirz-",,,"Feminine","3i","0","0","1"
"22061","Tochowicz","Tochowirz","Tochowirz-",,,"Feminine","3i","0","0","1"
"22062","Toczkiewicz","Toczkiewirz","Toczkiewirz-",,,"Feminine","3i","0","0","1"
"22063","Tokarewicz","Tokarewirz","Tokarewirz-",,,"Feminine","3i","0","0","1"
"22064","Tokłowicz","Tokłowirz","Tokłowirz-",,,"Feminine","3i","0","0","1"
"22065","Tomasiewicz","Tomasiewirz","Tomasiewirz-",,,"Feminine","3i","0","0","1"
"22066","Tomasikiewicz","Tomasikiewirz","Tomasikiewirz-",,,"Feminine","3i","0","0","1"
"22067","Tomaszewicz","Tomaszewirz","Tomaszewirz-",,,"Feminine","3i","0","0","1"
"22068","Tomaszkiewicz","Tomaszkiewirz","Tomaszkiewirz-",,,"Feminine","3i","0","0","1"
"22069","Tomaszkowicz","Tomaszkowirz","Tomaszkowirz-",,,"Feminine","3i","0","0","1"
"22070","Tomaś","Tomaś","Tomas-",,,"Feminine","3i","0","0","1"
"22071","Tomczykiewicz","Tomczykiewirz","Tomczykiewirz-",,,"Feminine","3i","0","0","1"
"22072","Tomiałowicz","Tomiałowirz","Tomiałowirz-",,,"Feminine","3i","0","0","1"
"22073","Tomiec","Tomiec","Tomiec-",,,"Feminine","3i","0","0","1"
"22074","Tomkiewicz","Tomkiewirz","Tomkiewirz-",,,"Feminine","3i","0","0","1"
"22075","Tomkowicz","Tomkowirz","Tomkowirz-",,,"Feminine","3i","0","0","1"
"22076","Tomoń","Tomoń","Tomon-",,,"Feminine","3i","0","0","1"
"22077","Tomulewicz","Tomulewirz","Tomulewirz-",,,"Feminine","3i","0","0","1"
"22078","Topolewicz","Topolewirz","Topolewirz-",,,"Feminine","3i","0","0","1"
"22079","Toporkiewicz","Toporkiewirz","Toporkiewirz-",,,"Feminine","3i","0","0","1"
"22080","Toporowicz","Toporowirz","Toporowirz-",,,"Feminine","3i","0","0","1"
"22081","Toroń","Toroń","Toron-",,,"Feminine","3i","0","0","1"
"22082","Tosnowiec","Tosnowiec","Tosnowiec-",,,"Feminine","3i","0","0","1"
"22083","Toś","Toś","Tos-",,,"Feminine","3i","0","0","1"
"22084","Tracewicz","Tracewirz","Tracewirz-",,,"Feminine","3i","0","0","1"
"22085","Tracz","Trarz","Trarz-",,,"Feminine","3i","0","0","1"
"22086","Traczykiewicz","Traczykiewirz","Traczykiewirz-",,,"Feminine","3i","0","0","1"
"22087","Tratkiewicz","Tratkiewirz","Tratkiewirz-",,,"Feminine","3i","0","0","1"
"22088","Trelewicz","Trelewirz","Trelewirz-",,,"Feminine","3i","0","0","1"
"22089","Trembacz","Trembarz","Trembarz-",,,"Feminine","3i","0","0","1"
"22090","Trendewicz","Trendewirz","Trendewirz-",,,"Feminine","3i","0","0","1"
"22091","Trendowicz","Trendowirz","Trendowirz-",,,"Feminine","3i","0","0","1"
"22092","Trochimowicz","Trochimowirz","Trochimowirz-",,,"Feminine","3i","0","0","1"
"22093","Trochonowicz","Trochonowirz","Trochonowirz-",,,"Feminine","3i","0","0","1"
"22094","Trofimowicz","Trofimowirz","Trofimowirz-",,,"Feminine","3i","0","0","1"
"22095","Trojanowicz","Trojanowirz","Trojanowirz-",,,"Feminine","3i","0","0","1"
"22096","Troć","Troć","Troc-",,,"Feminine","3i","0","0","1"
"22097","Trubiłowicz","Trubiłowirz","Trubiłowirz-",,,"Feminine","3i","0","0","1"
"22098","Truchanowicz","Truchanowirz","Truchanowirz-",,,"Feminine","3i","0","0","1"
"22099","Truchoń","Truchoń","Truchon-",,,"Feminine","3i","0","0","1"
"22100","Trupkiewicz","Trupkiewirz","Trupkiewirz-",,,"Feminine","3i","0","0","1"
"22101","Trusewicz","Trusewirz","Trusewirz-",,,"Feminine","3i","0","0","1"
"22102","Trusiewicz","Trusiewirz","Trusiewirz-",,,"Feminine","3i","0","0","1"
"22103","Truszkiewicz","Truszkiewirz","Truszkiewirz-",,,"Feminine","3i","0","0","1"
"22104","Truś","Truś","Trus-",,,"Feminine","3i","0","0","1"
"22105","Trybel","Trybel","Trybel-",,,"Feminine","3i","0","0","1"
"22106","Trybuchowicz","Trybuchowirz","Trybuchowirz-",,,"Feminine","3i","0","0","1"
"22107","Trybulec","Trybulec","Trybulec-",,,"Feminine","3i","0","0","1"
"22108","Trybuś","Trybuś","Trybus-",,,"Feminine","3i","0","0","1"
"22109","Trynkiewicz","Trynkiewirz","Trynkiewirz-",,,"Feminine","3i","0","0","1"
"22110","Trypuć","Trypuć","Trypuc-",,,"Feminine","3i","0","0","1"
"22111","Trzaskacz","Trzaskarz","Trzaskarz-",,,"Feminine","3i","0","0","1"
"22112","Trzaskuś","Trzaskuś","Trzaskus-",,,"Feminine","3i","0","0","1"
"22113","Trzeciakiewicz","Trzeciakiewirz","Trzeciakiewirz-",,,"Feminine","3i","0","0","1"
"22114","Trzepacz","Trzeparz","Trzeparz-",,,"Feminine","3i","0","0","1"
"22115","Trzmiel","Trzmiel","Trzmiel-",,,"Feminine","3i","0","0","1"
"22116","Trznadel","Trznadel","Trznadel-",,,"Feminine","3i","0","0","1"
"22117","Trębacz","Trębarz","Trębarz-",,,"Feminine","3i","0","0","1"
"22118","Trębaczkiewicz","Trębaczkiewirz","Trębaczkiewirz-",,,"Feminine","3i","0","0","1"
"22119","Trębowicz","Trębowirz","Trębowirz-",,,"Feminine","3i","0","0","1"
"22120","Trędewicz","Trędewirz","Trędewirz-",,,"Feminine","3i","0","0","1"
"22121","Trędowicz","Trędowirz","Trędowirz-",,,"Feminine","3i","0","0","1"
"22122","Tubilewicz","Tubilewirz","Tubilewirz-",,,"Feminine","3i","0","0","1"
"22123","Tuchewicz","Tuchewirz","Tuchewirz-",,,"Feminine","3i","0","0","1"
"22124","Tulec","Tulec","Tulec-",,,"Feminine","3i","0","0","1"
"22125","Tumielewicz","Tumielewirz","Tumielewirz-",,,"Feminine","3i","0","0","1"
"22126","Tumiłowicz","Tumiłowirz","Tumiłowirz-",,,"Feminine","3i","0","0","1"
"22127","Tumulec","Tumulec","Tumulec-",,,"Feminine","3i","0","0","1"
"22128","Tuniewicz","Tuniewirz","Tuniewirz-",,,"Feminine","3i","0","0","1"
"22129","Turchoń","Turchoń","Turchon-",,,"Feminine","3i","0","0","1"
"22130","Turczynowicz","Turczynowirz","Turczynowirz-",,,"Feminine","3i","0","0","1"
"22131","Tureniec","Tureniec","Tureniec-",,,"Feminine","3i","0","0","1"
"22132","Turewicz","Turewirz","Turewirz-",,,"Feminine","3i","0","0","1"
"22133","Turkiel","Turkiel","Turkiel-",,,"Feminine","3i","0","0","1"
"22134","Turkiewicz","Turkiewirz","Turkiewirz-",,,"Feminine","3i","0","0","1"
"22135","Turkoć","Turkoć","Turkoc-",,,"Feminine","3i","0","0","1"
"22136","Turlewicz","Turlewirz","Turlewirz-",,,"Feminine","3i","0","0","1"
